Sample	Group	Length
CbA1	Cb	483
CbA1	Cb	2794
CbA1	Cb	1499
CbA1	Cb	363
CbA1	Cb	198
CbA1	Cb	429
CbA1	Cb	457
CbA1	Cb	190
CbA1	Cb	185
CbA1	Cb	286
CbA1	Cb	135
CbA1	Cb	225
CbA1	Cb	213
CbA1	Cb	633
CbA1	Cb	1125
CbA1	Cb	398
CbA1	Cb	321
CbA1	Cb	134
CbA1	Cb	327
CbA1	Cb	741
CbA1	Cb	740
CbA1	Cb	1990
CbA1	Cb	81
CbA1	Cb	317
CbA1	Cb	765
CbA1	Cb	212
CbA1	Cb	262
CbA1	Cb	293
CbA1	Cb	1281
CbA1	Cb	415
CbA1	Cb	759
CbA1	Cb	372
CbA1	Cb	215
CbA1	Cb	417
CbA1	Cb	334
CbA1	Cb	363
CbA1	Cb	366
CbA1	Cb	140
CbA1	Cb	419
CbA1	Cb	1164
CbA1	Cb	190
CbA1	Cb	2412
CbA1	Cb	302
CbA1	Cb	274
CbA1	Cb	340
CbA1	Cb	295
CbA1	Cb	140
CbA1	Cb	151
CbA1	Cb	215
CbA1	Cb	647
CbA1	Cb	384
CbA1	Cb	123
CbA1	Cb	160
CbA1	Cb	767
CbA1	Cb	314
CbA1	Cb	737
CbA1	Cb	350
CbA1	Cb	354
CbA1	Cb	386
CbA1	Cb	359
CbA1	Cb	2619
CbA1	Cb	262
CbA1	Cb	308
CbA1	Cb	454
CbA1	Cb	2599
CbA1	Cb	391
CbA1	Cb	236
CbA1	Cb	370
CbA1	Cb	370
CbA1	Cb	292
CbA1	Cb	193
CbA1	Cb	281
CbA1	Cb	204
CbA1	Cb	439
CbA1	Cb	3967
CbA1	Cb	4005
CbA1	Cb	624
CbA1	Cb	672
CbA1	Cb	2534
CbA1	Cb	2486
CbA1	Cb	286
CbA1	Cb	772
CbA1	Cb	1137
CbA1	Cb	404
CbA1	Cb	667
CbA1	Cb	429
CbA1	Cb	293
CbA1	Cb	793
CbA1	Cb	541
CbA1	Cb	3856
CbA1	Cb	297
CbA1	Cb	386
CbA1	Cb	1527
CbA1	Cb	536
CbA1	Cb	207
CbA1	Cb	384
CbA1	Cb	527
CbA1	Cb	474
CbA1	Cb	477
CbA1	Cb	391
CbA1	Cb	531
CbA1	Cb	186
CbA1	Cb	1019
CbA1	Cb	399
CbA1	Cb	158
CbA1	Cb	298
CbA1	Cb	2960
CbA1	Cb	411
CbA1	Cb	348
CbA1	Cb	223
CbA1	Cb	307
CbA1	Cb	308
CbA1	Cb	1188
CbA1	Cb	669
CbA1	Cb	686
CbA1	Cb	640
CbA1	Cb	4122
CbA1	Cb	597
CbA1	Cb	232
CbA1	Cb	338
CbA1	Cb	844
CbA1	Cb	404
CbA1	Cb	299
CbA1	Cb	497
CbA1	Cb	322
CbA1	Cb	614
CbA1	Cb	211
CbA1	Cb	488
CbA1	Cb	134
CbA1	Cb	763
CbA1	Cb	3813
CbA1	Cb	672
CbA1	Cb	511
CbA1	Cb	1022
CbA1	Cb	598
CbA1	Cb	431
CbA1	Cb	189
CbA1	Cb	416
CbA1	Cb	339
CbA1	Cb	174
CbA1	Cb	384
CbA1	Cb	435
CbA1	Cb	321
CbA1	Cb	393
CbA1	Cb	359
CbA1	Cb	371
CbA1	Cb	1576
CbA1	Cb	1198
CbA1	Cb	257
CbA1	Cb	445
CbA1	Cb	208
CbA1	Cb	2135
CbA1	Cb	351
CbA1	Cb	175
CbA1	Cb	608
CbA1	Cb	369
CbA1	Cb	502
CbA1	Cb	510
CbA1	Cb	891
CbA1	Cb	759
CbA1	Cb	301
CbA1	Cb	1705
CbA1	Cb	132
CbA1	Cb	337
CbA1	Cb	492
CbA1	Cb	420
CbA1	Cb	292
CbA1	Cb	137
CbA1	Cb	755
CbA1	Cb	136
CbA1	Cb	210
CbA1	Cb	1761
CbA1	Cb	165
CbA1	Cb	1016
CbA1	Cb	242
CbA1	Cb	325
CbA1	Cb	257
CbA1	Cb	461
CbA1	Cb	438
CbA1	Cb	1637
CbA1	Cb	381
CbA1	Cb	2397
CbA1	Cb	656
CbA1	Cb	520
CbA1	Cb	2339
CbA1	Cb	295
CbA1	Cb	661
CbA1	Cb	483
CbA1	Cb	378
CbA1	Cb	833
CbA1	Cb	340
CbA1	Cb	401
CbA1	Cb	960
CbA1	Cb	484
CbA1	Cb	589
CbA1	Cb	295
CbA1	Cb	1367
CbA1	Cb	186
CbA1	Cb	337
CbA1	Cb	348
CbA1	Cb	318
CbA1	Cb	193
CbA1	Cb	4200
CbA1	Cb	194
CbA1	Cb	638
CbA1	Cb	2420
CbA1	Cb	259
CbA1	Cb	2681
CbA1	Cb	229
CbA1	Cb	159
CbA1	Cb	152
CbA1	Cb	2023
CbA1	Cb	1272
CbA1	Cb	620
CbA1	Cb	1568
CbA1	Cb	268
CbA1	Cb	156
CbA1	Cb	774
CbA1	Cb	1344
CbA1	Cb	301
CbA1	Cb	340
CbA1	Cb	196
CbA1	Cb	329
CbA1	Cb	336
CbA1	Cb	2278
CbA1	Cb	238
CbA1	Cb	235
CbA1	Cb	819
CbA1	Cb	271
CbA1	Cb	346
CbA1	Cb	281
CbA1	Cb	553
CbA1	Cb	261
CbA1	Cb	417
CbA1	Cb	1303
CbA1	Cb	336
CbA1	Cb	257
CbA1	Cb	1348
CbA1	Cb	375
CbA1	Cb	531
CbA1	Cb	1034
CbA1	Cb	416
CbA1	Cb	387
CbA1	Cb	621
CbA1	Cb	591
CbA1	Cb	230
CbA1	Cb	3599
CbA1	Cb	384
CbA1	Cb	777
CbA1	Cb	2918
CbA1	Cb	3855
CbA1	Cb	436
CbA1	Cb	814
CbA1	Cb	139
CbA1	Cb	264
CbA1	Cb	868
CbA1	Cb	411
CbA1	Cb	343
CbA1	Cb	3160
CbA1	Cb	201
CbA1	Cb	945
CbA1	Cb	520
CbA1	Cb	740
CbA1	Cb	2871
CbA1	Cb	4187
CbA1	Cb	1575
CbA1	Cb	1707
CbA1	Cb	238
CbA1	Cb	221
CbA1	Cb	368
CbA1	Cb	263
CbA1	Cb	252
CbA1	Cb	415
CbA1	Cb	86
CbA1	Cb	459
CbA1	Cb	247
CbA1	Cb	194
CbA1	Cb	275
CbA1	Cb	342
CbA1	Cb	344
CbA1	Cb	498
CbA1	Cb	2942
CbA1	Cb	149
CbA1	Cb	2547
CbA1	Cb	193
CbA1	Cb	605
CbA1	Cb	626
CbA1	Cb	2379
CbA1	Cb	4019
CbA1	Cb	385
CbA1	Cb	1336
CbA1	Cb	393
CbA1	Cb	376
CbA1	Cb	3050
CbA1	Cb	705
CbA1	Cb	191
CbA1	Cb	363
CbA1	Cb	397
CbA1	Cb	335
CbA1	Cb	1028
CbA1	Cb	1995
CbA1	Cb	1659
CbA1	Cb	230
CbA1	Cb	2276
CbA1	Cb	661
CbA1	Cb	2566
CbA1	Cb	486
CbA1	Cb	1057
CbA1	Cb	571
CbA1	Cb	440
CbA1	Cb	320
CbA1	Cb	645
CbA1	Cb	396
CbA1	Cb	230
CbA1	Cb	697
CbA1	Cb	3164
CbA1	Cb	2839
CbA1	Cb	2606
CbA1	Cb	198
CbA1	Cb	674
CbA1	Cb	334
CbA1	Cb	227
CbA1	Cb	4308
CbA1	Cb	1183
CbA1	Cb	2186
CbA1	Cb	2854
CbA1	Cb	557
CbA1	Cb	396
CbA1	Cb	255
CbA1	Cb	417
CbA1	Cb	916
CbA1	Cb	398
CbA1	Cb	381
CbA1	Cb	434
CbA1	Cb	348
CbA1	Cb	246
CbA1	Cb	383
CbA1	Cb	362
CbA1	Cb	539
CbA1	Cb	338
CbA1	Cb	320
CbA1	Cb	557
CbA1	Cb	273
CbA1	Cb	408
CbA1	Cb	330
CbA1	Cb	816
CbA1	Cb	3890
CbA1	Cb	1771
CbA1	Cb	421
CbA1	Cb	2582
CbA1	Cb	359
CbA1	Cb	242
CbA1	Cb	411
CbA1	Cb	204
CbA1	Cb	7219
CbA1	Cb	592
CbA1	Cb	383
CbA1	Cb	2413
CbA1	Cb	939
CbA1	Cb	2019
CbA1	Cb	308
CbA1	Cb	790
CbA1	Cb	550
CbA1	Cb	357
CbA1	Cb	366
CbA1	Cb	1886
CbA1	Cb	476
CbA1	Cb	341
CbA1	Cb	3774
CbA1	Cb	5200
CbA1	Cb	2335
CbA1	Cb	223
CbA1	Cb	192
CbA1	Cb	940
CbA1	Cb	1269
CbA1	Cb	262
CbA1	Cb	671
CbA1	Cb	310
CbA1	Cb	254
CbA1	Cb	186
CbA1	Cb	4187
CbA1	Cb	227
CbA1	Cb	181
CbA1	Cb	1336
CbA1	Cb	103
CbA1	Cb	1057
CbA1	Cb	197
CbA1	Cb	355
CbA1	Cb	383
CbA1	Cb	207
CbA1	Cb	441
CbA1	Cb	580
CbA1	Cb	346
CbA1	Cb	233
CbA1	Cb	313
CbA1	Cb	263
CbA1	Cb	275
CbA1	Cb	191
CbA1	Cb	122
CbA1	Cb	47
CbA1	Cb	225
CbA1	Cb	438
CbA1	Cb	113
CbA1	Cb	209
CbA1	Cb	2015
CbA1	Cb	403
CbA1	Cb	319
CbA1	Cb	492
CbA1	Cb	1208
CbA1	Cb	444
CbA1	Cb	2879
CbA1	Cb	393
CbA1	Cb	167
CbA1	Cb	174
CbA1	Cb	266
CbA1	Cb	898
CbA1	Cb	518
CbA1	Cb	290
CbA1	Cb	370
CbA1	Cb	756
CbA1	Cb	5825
CbA1	Cb	209
CbA1	Cb	367
CbA1	Cb	293
CbA1	Cb	257
CbA1	Cb	251
CbA1	Cb	465
CbA1	Cb	1774
CbA1	Cb	413
CbA1	Cb	466
CbA1	Cb	538
CbA1	Cb	340
CbA1	Cb	4155
CbA1	Cb	262
CbA1	Cb	242
CbA1	Cb	953
CbA1	Cb	367
CbA1	Cb	724
CbA1	Cb	524
CbA1	Cb	252
CbA1	Cb	1686
CbA1	Cb	258
CbA1	Cb	313
CbA1	Cb	215
CbA1	Cb	1058
CbA1	Cb	341
CbA1	Cb	589
CbA1	Cb	379
CbA1	Cb	386
CbA1	Cb	291
CbA1	Cb	457
CbA1	Cb	1847
CbA1	Cb	544
CbA1	Cb	532
CbA1	Cb	1660
CbA1	Cb	324
CbA1	Cb	4431
CbA1	Cb	2150
CbA1	Cb	301
CbA1	Cb	617
CbA1	Cb	383
CbA1	Cb	810
CbA1	Cb	3769
CbA1	Cb	150
CbA1	Cb	2900
CbA1	Cb	510
CbA1	Cb	1166
CbA1	Cb	228
CbA1	Cb	242
CbA1	Cb	218
CbA1	Cb	287
CbA1	Cb	204
CbA1	Cb	220
CbA1	Cb	299
CbA1	Cb	448
CbA1	Cb	129
CbA1	Cb	307
CbA1	Cb	2879
CbA1	Cb	232
CbA1	Cb	351
CbA1	Cb	1859
CbA1	Cb	98
CbA1	Cb	180
CbA1	Cb	458
CbA1	Cb	287
CbA1	Cb	356
CbA1	Cb	222
CbA1	Cb	437
CbA1	Cb	411
CbA1	Cb	623
CbA1	Cb	278
CbA1	Cb	893
CbA1	Cb	216
CbA1	Cb	872
CbA1	Cb	208
CbA1	Cb	834
CbA1	Cb	706
CbA1	Cb	346
CbA1	Cb	365
CbA1	Cb	160
CbA1	Cb	2449
CbA1	Cb	292
CbA1	Cb	343
CbA1	Cb	895
CbA1	Cb	1640
CbA1	Cb	575
CbA1	Cb	280
CbA1	Cb	249
CbA1	Cb	844
CbA1	Cb	120
CbA1	Cb	608
CbA1	Cb	584
CbA1	Cb	315
CbA1	Cb	647
CbA1	Cb	391
CbA1	Cb	228
CbA1	Cb	1433
CbA1	Cb	302
CbA1	Cb	112
CbA1	Cb	296
CbA1	Cb	1364
CbA1	Cb	3722
CbA1	Cb	4025
CbA1	Cb	3831
CbA1	Cb	185
CbA1	Cb	4462
CbA1	Cb	2390
CbA1	Cb	541
CbA1	Cb	349
CbA1	Cb	654
CbA1	Cb	3057
CbA1	Cb	351
CbA1	Cb	430
CbA1	Cb	1498
CbA1	Cb	578
CbA1	Cb	747
CbA1	Cb	294
CbA1	Cb	204
CbA1	Cb	186
CbA1	Cb	350
CbA1	Cb	796
CbA1	Cb	104
CbA1	Cb	353
CbA1	Cb	436
CbA1	Cb	376
CbA1	Cb	202
CbA1	Cb	601
CbA1	Cb	218
CbA1	Cb	476
CbA1	Cb	317
CbA1	Cb	245
CbA1	Cb	211
CbA1	Cb	565
CbA1	Cb	1917
CbA1	Cb	622
CbA1	Cb	408
CbA1	Cb	320
CbA1	Cb	208
CbA1	Cb	2633
CbA1	Cb	171
CbA1	Cb	153
CbA1	Cb	268
CbA1	Cb	730
CbA1	Cb	412
CbA1	Cb	281
CbA1	Cb	302
CbA1	Cb	241
CbA1	Cb	732
CbA1	Cb	194
CbA1	Cb	241
CbA1	Cb	251
CbA1	Cb	232
CbA1	Cb	249
CbA1	Cb	2864
CbA1	Cb	185
CbA1	Cb	577
CbA1	Cb	1392
CbA1	Cb	1380
CbA1	Cb	928
CbA1	Cb	1938
CbA1	Cb	764
CbA1	Cb	641
CbA1	Cb	1195
CbA1	Cb	233
CbA1	Cb	441
CbA1	Cb	215
CbA1	Cb	433
CbA1	Cb	646
CbA1	Cb	216
CbA1	Cb	2335
CbA1	Cb	677
CbA1	Cb	577
CbA1	Cb	379
CbA1	Cb	1073
CbA1	Cb	1511
CbA1	Cb	236
CbA1	Cb	476
CbA1	Cb	568
CbA1	Cb	713
CbA1	Cb	482
CbA1	Cb	451
CbA1	Cb	263
CbA1	Cb	382
CbA1	Cb	373
CbA1	Cb	696
CbA1	Cb	825
CbA1	Cb	479
CbA1	Cb	337
CbA1	Cb	359
CbA1	Cb	347
CbA1	Cb	526
CbA1	Cb	3574
CbA1	Cb	632
CbA1	Cb	288
CbA1	Cb	285
CbA1	Cb	274
CbA1	Cb	418
CbA1	Cb	224
CbA1	Cb	378
CbA1	Cb	267
CbA1	Cb	487
CbA1	Cb	660
CbA1	Cb	605
CbA1	Cb	1321
CbA1	Cb	421
CbA1	Cb	555
CbA1	Cb	528
CbA1	Cb	293
CbA1	Cb	311
CbA1	Cb	480
CbA1	Cb	591
CbA1	Cb	237
CbA1	Cb	993
CbA1	Cb	1013
CbA1	Cb	446
CbA1	Cb	172
CbA1	Cb	446
CbA1	Cb	733
CbA1	Cb	798
CbA1	Cb	400
CbA1	Cb	4389
CbA1	Cb	333
CbA1	Cb	311
CbA1	Cb	391
CbA1	Cb	284
CbA1	Cb	382
CbA1	Cb	639
CbA1	Cb	300
CbA1	Cb	446
CbA1	Cb	1446
CbA1	Cb	830
CbA1	Cb	267
CbA1	Cb	362
CbA1	Cb	209
CbA1	Cb	206
CbA1	Cb	581
CbA1	Cb	212
CbA1	Cb	589
CbA1	Cb	271
CbA1	Cb	268
CbA1	Cb	342
CbA1	Cb	131
CbA1	Cb	262
CbA1	Cb	406
CbA1	Cb	4409
CbA1	Cb	278
CbA1	Cb	601
CbA1	Cb	221
CbA1	Cb	738
CbA1	Cb	892
CbA1	Cb	610
CbA1	Cb	703
CbA1	Cb	696
CbA1	Cb	451
CbA1	Cb	1168
CbA1	Cb	768
CbA1	Cb	150
CbA1	Cb	517
CbA1	Cb	344
CbA1	Cb	216
CbA1	Cb	241
CbA1	Cb	176
CbA1	Cb	746
CbA1	Cb	324
CbA1	Cb	283
CbA1	Cb	398
CbA1	Cb	774
CbA1	Cb	511
CbA1	Cb	242
CbA1	Cb	277
CbA1	Cb	570
CbA1	Cb	249
CbA1	Cb	419
CbA1	Cb	409
CbA1	Cb	528
CbA1	Cb	680
CbA1	Cb	2174
CbA1	Cb	506
CbA1	Cb	3619
CbA1	Cb	2239
CbA1	Cb	365
CbA1	Cb	538
CbA1	Cb	2944
CbA1	Cb	348
CbA1	Cb	357
CbA1	Cb	403
CbA1	Cb	399
CbA1	Cb	302
CbA1	Cb	210
CbA1	Cb	537
CbA1	Cb	261
CbA1	Cb	2255
CbA1	Cb	433
CbA1	Cb	457
CbA1	Cb	358
CbA1	Cb	454
CbA1	Cb	402
CbA1	Cb	436
CbA1	Cb	189
CbA1	Cb	454
CbA1	Cb	371
CbA1	Cb	184
CbA1	Cb	272
CbA1	Cb	1268
CbA1	Cb	2966
CbA1	Cb	3090
CbA1	Cb	529
CbA1	Cb	758
CbA1	Cb	651
CbA1	Cb	6713
CbA1	Cb	301
CbA1	Cb	643
CbA1	Cb	319
CbA1	Cb	997
CbA1	Cb	115
CbA1	Cb	2973
CbA1	Cb	2155
CbA1	Cb	1232
CbA1	Cb	1110
CbA1	Cb	3134
CbA1	Cb	375
CbA1	Cb	722
CbA1	Cb	228
CbA1	Cb	379
CbA1	Cb	501
CbA1	Cb	2433
CbA1	Cb	1804
CbA1	Cb	540
CbA1	Cb	485
CbA1	Cb	1924
CbA1	Cb	768
CbA1	Cb	371
CbA1	Cb	295
CbA1	Cb	130
CbA1	Cb	371
CbA1	Cb	238
CbA1	Cb	816
CbA1	Cb	407
CbA1	Cb	463
CbA1	Cb	460
CbA1	Cb	251
CbA1	Cb	348
CbA1	Cb	378
CbA1	Cb	805
CbA1	Cb	127
CbA1	Cb	2854
CbA1	Cb	229
CbA1	Cb	354
CbA1	Cb	327
CbA1	Cb	310
CbA1	Cb	1686
CbA1	Cb	234
CbA1	Cb	501
CbA1	Cb	261
CbA1	Cb	418
CbA1	Cb	309
CbA1	Cb	336
CbA1	Cb	774
CbA1	Cb	564
CbA1	Cb	1586
CbA1	Cb	163
CbA1	Cb	333
CbA1	Cb	555
CbA1	Cb	729
CbA1	Cb	467
CbA1	Cb	1616
CbA1	Cb	783
CbA1	Cb	2563
CbA1	Cb	5062
CbA1	Cb	2451
CbA1	Cb	402
CbA1	Cb	38
CbA1	Cb	272
CbA1	Cb	1879
CbA1	Cb	2799
CbA1	Cb	592
CbA1	Cb	1539
CbA1	Cb	257
CbA1	Cb	394
CbA1	Cb	223
CbA1	Cb	512
CbA1	Cb	1209
CbA1	Cb	1024
CbA1	Cb	531
CbA1	Cb	2455
CbA1	Cb	2639
CbA1	Cb	2753
CbA1	Cb	405
CbA1	Cb	344
CbA1	Cb	635
CbA1	Cb	317
CbA1	Cb	171
CbA1	Cb	579
CbA1	Cb	358
CbA1	Cb	758
CbA1	Cb	472
CbA1	Cb	538
CbA1	Cb	865
CbA1	Cb	83
CbA1	Cb	207
CbA1	Cb	2984
CbA1	Cb	389
CbA1	Cb	1853
CbA1	Cb	371
CbA1	Cb	2739
CbA1	Cb	988
CbA1	Cb	3358
CbA1	Cb	764
CbA1	Cb	357
CbA1	Cb	163
CbA1	Cb	156
CbA1	Cb	4528
CbA1	Cb	929
CbA1	Cb	689
CbA1	Cb	263
CbA1	Cb	225
CbA1	Cb	268
CbA1	Cb	2158
CbA1	Cb	2325
CbA1	Cb	417
CbA1	Cb	202
CbA1	Cb	193
CbA1	Cb	339
CbA1	Cb	174
CbA1	Cb	259
CbA1	Cb	145
CbA1	Cb	3222
CbA1	Cb	231
CbA1	Cb	4854
CbA1	Cb	552
CbA1	Cb	2135
CbA1	Cb	268
CbA1	Cb	190
CbA1	Cb	208
CbA1	Cb	200
CbA1	Cb	283
CbA1	Cb	290
CbA1	Cb	199
CbA1	Cb	1271
CbA1	Cb	351
CbA1	Cb	351
CbA1	Cb	767
CbA1	Cb	649
CbA1	Cb	448
CbA1	Cb	2729
CbA1	Cb	787
CbA1	Cb	259
CbA1	Cb	345
CbA1	Cb	646
CbA1	Cb	526
CbA1	Cb	313
CbA1	Cb	316
CbA1	Cb	323
CbA1	Cb	576
CbA1	Cb	603
CbA1	Cb	242
CbA1	Cb	413
CbA1	Cb	3302
CbA1	Cb	320
CbA1	Cb	182
CbA1	Cb	214
CbA1	Cb	2489
CbA1	Cb	340
CbA1	Cb	395
CbA1	Cb	351
CbA1	Cb	211
CbA1	Cb	1307
CbA1	Cb	659
CbA1	Cb	187
CbA1	Cb	308
CbA1	Cb	384
CbA1	Cb	916
CbA1	Cb	558
CbA1	Cb	207
CbA1	Cb	222
CbA1	Cb	361
CbA1	Cb	333
CbA1	Cb	3548
CbA1	Cb	1357
CbA1	Cb	84
CbA1	Cb	306
CbA1	Cb	274
CbA1	Cb	1188
CbA1	Cb	383
CbA1	Cb	582
CbA1	Cb	248
CbA1	Cb	956
CbA1	Cb	994
CbA1	Cb	580
CbA1	Cb	720
CbA1	Cb	2648
CbA1	Cb	386
CbA1	Cb	474
CbA1	Cb	314
CbA1	Cb	336
CbA1	Cb	304
CbA1	Cb	116
CbA1	Cb	183
CbA1	Cb	679
CbA1	Cb	332
CbA1	Cb	876
CbA1	Cb	727
CbA1	Cb	348
CbA1	Cb	185
CbA1	Cb	3692
CbA1	Cb	372
CbA1	Cb	358
CbA1	Cb	279
CbA1	Cb	295
CbA1	Cb	210
CbA1	Cb	219
CbA1	Cb	418
CbA1	Cb	231
CbA1	Cb	158
CbA1	Cb	646
CbA1	Cb	197
CbA1	Cb	642
CbA1	Cb	391
CbA1	Cb	622
CbA1	Cb	738
CbA1	Cb	480
CbA1	Cb	362
CbA1	Cb	195
CbA1	Cb	216
CbA1	Cb	853
CbA1	Cb	272
CbA1	Cb	518
CbA1	Cb	1579
CbA1	Cb	555
CbA1	Cb	130
CbA1	Cb	580
CbA1	Cb	299
CbA1	Cb	204
CbA1	Cb	699
CbA1	Cb	245
CbA1	Cb	2510
CbA1	Cb	288
CbA1	Cb	174
CbA1	Cb	364
CbA1	Cb	600
CbA1	Cb	216
CbA1	Cb	1146
CbA1	Cb	327
CbA1	Cb	179
CbA1	Cb	181
CbA1	Cb	421
CbA1	Cb	423
CbA1	Cb	662
CbA1	Cb	225
CbA1	Cb	2486
CbA1	Cb	805
CbA1	Cb	532
CbA1	Cb	319
CbA1	Cb	534
CbA1	Cb	280
CbA1	Cb	366
CbA1	Cb	374
CbA1	Cb	635
CbA1	Cb	537
CbA1	Cb	578
CbA1	Cb	434
CbA1	Cb	740
CbA1	Cb	1412
CbA1	Cb	2583
CbA1	Cb	239
CbA1	Cb	2827
CbA1	Cb	139
CbA1	Cb	2261
CbA1	Cb	2513
CbA1	Cb	1475
CbA1	Cb	734
CbA1	Cb	776
CbA1	Cb	520
CbA1	Cb	589
CbA1	Cb	175
CbA1	Cb	151
CbA1	Cb	357
CbA1	Cb	329
CbA1	Cb	414
CbA1	Cb	198
CbA1	Cb	752
CbA1	Cb	414
CbA1	Cb	724
CbA1	Cb	372
CbA1	Cb	938
CbA1	Cb	385
CbA1	Cb	1510
CbA1	Cb	378
CbA1	Cb	403
CbA1	Cb	414
CbA1	Cb	283
CbA1	Cb	190
CbA1	Cb	2345
CbA1	Cb	694
CbA1	Cb	521
CbA1	Cb	209
CbA1	Cb	3621
CbA1	Cb	1072
CbA1	Cb	4303
CbA1	Cb	462
CbA1	Cb	419
CbA1	Cb	388
CbA1	Cb	635
CbA1	Cb	296
CbA1	Cb	3285
CbA1	Cb	1041
CbA1	Cb	2466
CbA1	Cb	300
CbA1	Cb	559
CbA1	Cb	408
CbA1	Cb	395
CbA1	Cb	420
CbA1	Cb	212
CbA1	Cb	606
CbA1	Cb	564
CbA1	Cb	215
CbA1	Cb	385
CbA1	Cb	359
CbA1	Cb	316
CbA1	Cb	370
CbA1	Cb	3501
CbA1	Cb	1158
CbA1	Cb	313
CbA1	Cb	352
CbA1	Cb	500
CbA1	Cb	4451
CbA1	Cb	388
CbA1	Cb	536
CbA1	Cb	2726
CbA1	Cb	241
CbA1	Cb	826
CbA1	Cb	521
CbA1	Cb	820
CbA1	Cb	886
CbA1	Cb	3868
CbA1	Cb	708
CbA1	Cb	4001
CbA1	Cb	817
CbA1	Cb	3485
CbA1	Cb	772
CbA1	Cb	260
CbA1	Cb	1068
CbA1	Cb	517
CbA1	Cb	406
CbA1	Cb	337
CbA1	Cb	612
CbA1	Cb	1265
CbA1	Cb	1125
CbA1	Cb	889
CbA1	Cb	1294
CbA1	Cb	664
CbA1	Cb	228
CbA1	Cb	1169
CbA1	Cb	616
CbA1	Cb	835
CbA1	Cb	2468
CbA1	Cb	716
CbA1	Cb	372
CbA1	Cb	225
CbA1	Cb	171
CbA1	Cb	349
CbA1	Cb	314
CbA1	Cb	348
CbA1	Cb	799
CbA1	Cb	588
CbA1	Cb	148
CbA1	Cb	373
CbA1	Cb	628
CbA1	Cb	391
CbA1	Cb	300
CbA1	Cb	573
CbA1	Cb	801
CbA1	Cb	301
CbA1	Cb	351
CbA1	Cb	368
CbA1	Cb	660
CbA1	Cb	1819
CbA1	Cb	375
CbA1	Cb	335
CbA1	Cb	280
CbA1	Cb	379
CbA1	Cb	386
CbA1	Cb	480
CbA1	Cb	572
CbA1	Cb	492
CbA1	Cb	145
CbA1	Cb	495
CbA1	Cb	359
CbA1	Cb	649
CbA1	Cb	234
CbA1	Cb	287
CbA1	Cb	877
CbA1	Cb	641
CbA1	Cb	513
CbA1	Cb	2580
CbA1	Cb	366
CbA1	Cb	2255
CbA1	Cb	308
CbA1	Cb	323
CbA1	Cb	167
CbA1	Cb	230
CbA1	Cb	201
CbA1	Cb	554
CbA1	Cb	251
CbA1	Cb	482
CbA1	Cb	393
CbA1	Cb	627
CbA1	Cb	217
CbA1	Cb	710
CbA1	Cb	376
CbA1	Cb	277
CbA1	Cb	163
CbA1	Cb	366
CbA1	Cb	211
CbA1	Cb	454
CbA1	Cb	2643
CbA1	Cb	214
CbA1	Cb	392
CbA1	Cb	211
CbA1	Cb	1257
CbA1	Cb	1789
CbA1	Cb	2364
CbA1	Cb	903
CbA1	Cb	2560
CbA1	Cb	754
CbA1	Cb	520
CbA1	Cb	3140
CbA1	Cb	390
CbA1	Cb	647
CbA1	Cb	391
CbA1	Cb	258
CbA1	Cb	943
CbA1	Cb	280
CbA1	Cb	312
CbA1	Cb	396
CbA1	Cb	348
CbA1	Cb	259
CbA1	Cb	318
CbA1	Cb	224
CbA1	Cb	292
CbA1	Cb	425
CbA1	Cb	1094
CbA1	Cb	540
CbA1	Cb	3202
CbA1	Cb	262
CbA1	Cb	336
CbA1	Cb	977
CbA1	Cb	856
CbA1	Cb	555
CbA1	Cb	161
CbA1	Cb	269
CbA1	Cb	323
CbA1	Cb	377
CbA1	Cb	1114
CbA1	Cb	411
CbA1	Cb	957
CbA1	Cb	323
CbA1	Cb	207
CbA1	Cb	415
CbA1	Cb	450
CbA1	Cb	314
CbA1	Cb	276
CbA1	Cb	622
CbA1	Cb	1019
CbA1	Cb	1716
CbA1	Cb	168
CbA1	Cb	337
CbA1	Cb	250
CbA1	Cb	391
CbA1	Cb	426
CbA1	Cb	163
CbA1	Cb	318
CbA1	Cb	451
CbA1	Cb	428
CbA1	Cb	930
CbA1	Cb	1803
CbA1	Cb	547
CbA1	Cb	411
CbA1	Cb	1568
CbA1	Cb	162
CbA1	Cb	259
CbA1	Cb	338
CbA1	Cb	535
CbA1	Cb	227
CbA1	Cb	4027
CbA1	Cb	2153
CbA1	Cb	370
CbA1	Cb	373
CbA1	Cb	329
CbA1	Cb	3910
CbA1	Cb	212
CbA1	Cb	3041
CbA1	Cb	388
CbA1	Cb	363
CbA1	Cb	85
CbA1	Cb	297
CbA1	Cb	903
CbA1	Cb	340
CbA1	Cb	353
CbA1	Cb	636
CbA1	Cb	249
CbA1	Cb	239
CbA1	Cb	2264
CbA1	Cb	952
CbA1	Cb	249
CbA1	Cb	378
CbA1	Cb	2109
CbA1	Cb	3912
CbA1	Cb	306
CbA1	Cb	193
CbA1	Cb	219
CbA1	Cb	171
CbA1	Cb	1974
CbA1	Cb	313
CbA1	Cb	189
CbA1	Cb	2356
CbA1	Cb	211
CbA1	Cb	497
CbA1	Cb	190
CbA1	Cb	633
CbA1	Cb	276
CbA1	Cb	769
CbA1	Cb	1271
CbA1	Cb	324
CbA1	Cb	346
CbA1	Cb	351
CbA1	Cb	159
CbA1	Cb	344
CbA1	Cb	319
CbA1	Cb	204
