Sample	Group	Length
CbY1	Cb	150
CbY1	Cb	400
CbY1	Cb	716
CbY1	Cb	584
CbY1	Cb	222
CbY1	Cb	344
CbY1	Cb	242
CbY1	Cb	565
CbY1	Cb	2138
CbY1	Cb	376
CbY1	Cb	432
CbY1	Cb	260
CbY1	Cb	371
CbY1	Cb	390
CbY1	Cb	171
CbY1	Cb	344
CbY1	Cb	775
CbY1	Cb	1442
CbY1	Cb	2249
CbY1	Cb	297
CbY1	Cb	349
CbY1	Cb	378
CbY1	Cb	831
CbY1	Cb	437
CbY1	Cb	487
CbY1	Cb	343
CbY1	Cb	355
CbY1	Cb	2984
CbY1	Cb	1261
CbY1	Cb	250
CbY1	Cb	896
CbY1	Cb	215
CbY1	Cb	892
CbY1	Cb	233
CbY1	Cb	627
CbY1	Cb	653
CbY1	Cb	543
CbY1	Cb	336
CbY1	Cb	343
CbY1	Cb	1213
CbY1	Cb	2724
CbY1	Cb	341
CbY1	Cb	401
CbY1	Cb	1007
CbY1	Cb	234
CbY1	Cb	333
CbY1	Cb	506
CbY1	Cb	272
CbY1	Cb	2450
CbY1	Cb	362
CbY1	Cb	206
CbY1	Cb	1321
CbY1	Cb	648
CbY1	Cb	206
CbY1	Cb	83
CbY1	Cb	1952
CbY1	Cb	427
CbY1	Cb	682
CbY1	Cb	505
CbY1	Cb	165
CbY1	Cb	335
CbY1	Cb	2052
CbY1	Cb	875
CbY1	Cb	210
CbY1	Cb	1078
CbY1	Cb	265
CbY1	Cb	384
CbY1	Cb	557
CbY1	Cb	818
CbY1	Cb	657
CbY1	Cb	323
CbY1	Cb	372
CbY1	Cb	250
CbY1	Cb	102
CbY1	Cb	753
CbY1	Cb	235
CbY1	Cb	261
CbY1	Cb	232
CbY1	Cb	313
CbY1	Cb	213
CbY1	Cb	139
CbY1	Cb	819
CbY1	Cb	200
CbY1	Cb	368
CbY1	Cb	149
CbY1	Cb	367
CbY1	Cb	1023
CbY1	Cb	151
CbY1	Cb	259
CbY1	Cb	649
CbY1	Cb	1011
CbY1	Cb	371
CbY1	Cb	390
CbY1	Cb	170
CbY1	Cb	552
CbY1	Cb	378
CbY1	Cb	208
CbY1	Cb	398
CbY1	Cb	166
CbY1	Cb	310
CbY1	Cb	580
CbY1	Cb	393
CbY1	Cb	167
CbY1	Cb	770
CbY1	Cb	287
CbY1	Cb	798
CbY1	Cb	698
CbY1	Cb	398
CbY1	Cb	342
CbY1	Cb	483
CbY1	Cb	353
CbY1	Cb	358
CbY1	Cb	278
CbY1	Cb	122
CbY1	Cb	993
CbY1	Cb	409
CbY1	Cb	755
CbY1	Cb	347
CbY1	Cb	357
CbY1	Cb	743
CbY1	Cb	215
CbY1	Cb	319
CbY1	Cb	317
CbY1	Cb	323
CbY1	Cb	496
CbY1	Cb	742
CbY1	Cb	299
CbY1	Cb	2185
CbY1	Cb	329
CbY1	Cb	396
CbY1	Cb	332
CbY1	Cb	624
CbY1	Cb	711
CbY1	Cb	411
CbY1	Cb	279
CbY1	Cb	726
CbY1	Cb	203
CbY1	Cb	204
CbY1	Cb	711
CbY1	Cb	377
CbY1	Cb	331
CbY1	Cb	222
CbY1	Cb	255
CbY1	Cb	1378
CbY1	Cb	2101
CbY1	Cb	1078
CbY1	Cb	360
CbY1	Cb	247
CbY1	Cb	362
CbY1	Cb	399
CbY1	Cb	255
CbY1	Cb	708
CbY1	Cb	446
CbY1	Cb	599
CbY1	Cb	111
CbY1	Cb	363
CbY1	Cb	354
CbY1	Cb	210
CbY1	Cb	514
CbY1	Cb	657
CbY1	Cb	430
CbY1	Cb	333
CbY1	Cb	909
CbY1	Cb	619
CbY1	Cb	835
CbY1	Cb	382
CbY1	Cb	264
CbY1	Cb	261
CbY1	Cb	264
CbY1	Cb	386
CbY1	Cb	592
CbY1	Cb	284
CbY1	Cb	393
CbY1	Cb	338
CbY1	Cb	386
CbY1	Cb	618
CbY1	Cb	474
CbY1	Cb	762
CbY1	Cb	201
CbY1	Cb	365
CbY1	Cb	268
CbY1	Cb	333
CbY1	Cb	941
CbY1	Cb	424
CbY1	Cb	443
CbY1	Cb	758
CbY1	Cb	796
CbY1	Cb	2582
CbY1	Cb	492
CbY1	Cb	649
CbY1	Cb	254
CbY1	Cb	367
CbY1	Cb	307
CbY1	Cb	816
CbY1	Cb	247
CbY1	Cb	635
CbY1	Cb	384
CbY1	Cb	524
CbY1	Cb	688
CbY1	Cb	895
CbY1	Cb	367
CbY1	Cb	346
CbY1	Cb	617
CbY1	Cb	2044
CbY1	Cb	402
CbY1	Cb	189
CbY1	Cb	352
CbY1	Cb	401
CbY1	Cb	190
CbY1	Cb	632
CbY1	Cb	642
CbY1	Cb	298
CbY1	Cb	1270
CbY1	Cb	933
CbY1	Cb	550
CbY1	Cb	369
CbY1	Cb	331
CbY1	Cb	522
CbY1	Cb	1296
CbY1	Cb	363
CbY1	Cb	586
CbY1	Cb	263
CbY1	Cb	487
CbY1	Cb	330
CbY1	Cb	3711
CbY1	Cb	187
CbY1	Cb	1809
CbY1	Cb	214
CbY1	Cb	605
CbY1	Cb	422
CbY1	Cb	381
CbY1	Cb	150
CbY1	Cb	775
CbY1	Cb	774
CbY1	Cb	559
CbY1	Cb	394
CbY1	Cb	626
CbY1	Cb	712
CbY1	Cb	689
CbY1	Cb	609
CbY1	Cb	323
CbY1	Cb	411
CbY1	Cb	447
CbY1	Cb	979
CbY1	Cb	377
CbY1	Cb	431
CbY1	Cb	424
CbY1	Cb	392
CbY1	Cb	410
CbY1	Cb	334
CbY1	Cb	279
CbY1	Cb	382
CbY1	Cb	3495
CbY1	Cb	523
CbY1	Cb	560
CbY1	Cb	1840
CbY1	Cb	303
CbY1	Cb	524
CbY1	Cb	270
CbY1	Cb	263
CbY1	Cb	1579
CbY1	Cb	337
CbY1	Cb	399
CbY1	Cb	1176
CbY1	Cb	217
CbY1	Cb	1314
CbY1	Cb	247
CbY1	Cb	314
CbY1	Cb	450
CbY1	Cb	278
CbY1	Cb	2216
CbY1	Cb	2417
CbY1	Cb	368
CbY1	Cb	489
CbY1	Cb	407
CbY1	Cb	747
CbY1	Cb	377
CbY1	Cb	871
CbY1	Cb	338
CbY1	Cb	739
CbY1	Cb	347
CbY1	Cb	247
CbY1	Cb	297
CbY1	Cb	317
CbY1	Cb	387
CbY1	Cb	811
CbY1	Cb	564
CbY1	Cb	152
CbY1	Cb	761
CbY1	Cb	238
CbY1	Cb	231
CbY1	Cb	784
CbY1	Cb	344
CbY1	Cb	115
CbY1	Cb	484
CbY1	Cb	179
CbY1	Cb	382
CbY1	Cb	210
CbY1	Cb	197
CbY1	Cb	322
CbY1	Cb	350
CbY1	Cb	476
CbY1	Cb	351
CbY1	Cb	575
CbY1	Cb	506
CbY1	Cb	658
CbY1	Cb	378
CbY1	Cb	847
CbY1	Cb	204
CbY1	Cb	349
CbY1	Cb	346
CbY1	Cb	242
CbY1	Cb	1021
CbY1	Cb	615
CbY1	Cb	354
CbY1	Cb	728
CbY1	Cb	580
CbY1	Cb	255
CbY1	Cb	355
CbY1	Cb	524
CbY1	Cb	2742
CbY1	Cb	1491
CbY1	Cb	358
CbY1	Cb	704
CbY1	Cb	114
CbY1	Cb	243
CbY1	Cb	719
CbY1	Cb	381
CbY1	Cb	725
CbY1	Cb	3118
CbY1	Cb	386
CbY1	Cb	306
CbY1	Cb	697
CbY1	Cb	545
CbY1	Cb	360
CbY1	Cb	349
CbY1	Cb	355
CbY1	Cb	745
CbY1	Cb	593
CbY1	Cb	720
CbY1	Cb	709
CbY1	Cb	1717
CbY1	Cb	196
CbY1	Cb	310
CbY1	Cb	380
CbY1	Cb	405
CbY1	Cb	358
CbY1	Cb	268
CbY1	Cb	369
CbY1	Cb	321
CbY1	Cb	356
CbY1	Cb	243
CbY1	Cb	625
CbY1	Cb	577
CbY1	Cb	364
CbY1	Cb	292
CbY1	Cb	123
CbY1	Cb	521
CbY1	Cb	401
CbY1	Cb	367
CbY1	Cb	1058
CbY1	Cb	296
CbY1	Cb	1666
CbY1	Cb	598
CbY1	Cb	245
CbY1	Cb	521
CbY1	Cb	416
CbY1	Cb	644
CbY1	Cb	367
CbY1	Cb	362
CbY1	Cb	358
CbY1	Cb	192
CbY1	Cb	421
CbY1	Cb	280
CbY1	Cb	709
CbY1	Cb	399
CbY1	Cb	364
CbY1	Cb	183
CbY1	Cb	142
CbY1	Cb	364
CbY1	Cb	412
CbY1	Cb	1202
CbY1	Cb	220
CbY1	Cb	338
CbY1	Cb	773
CbY1	Cb	781
CbY1	Cb	340
CbY1	Cb	745
CbY1	Cb	383
CbY1	Cb	943
CbY1	Cb	808
CbY1	Cb	360
CbY1	Cb	1178
CbY1	Cb	2784
CbY1	Cb	683
CbY1	Cb	703
CbY1	Cb	2187
CbY1	Cb	395
CbY1	Cb	351
CbY1	Cb	394
CbY1	Cb	391
CbY1	Cb	249
CbY1	Cb	2246
CbY1	Cb	284
CbY1	Cb	358
CbY1	Cb	359
CbY1	Cb	1909
CbY1	Cb	584
CbY1	Cb	787
CbY1	Cb	623
CbY1	Cb	710
CbY1	Cb	509
CbY1	Cb	453
CbY1	Cb	331
CbY1	Cb	582
CbY1	Cb	2130
CbY1	Cb	282
CbY1	Cb	776
CbY1	Cb	365
CbY1	Cb	326
CbY1	Cb	381
CbY1	Cb	910
CbY1	Cb	1040
CbY1	Cb	545
CbY1	Cb	361
CbY1	Cb	319
CbY1	Cb	801
CbY1	Cb	514
CbY1	Cb	277
CbY1	Cb	1502
CbY1	Cb	392
CbY1	Cb	505
CbY1	Cb	2674
CbY1	Cb	565
CbY1	Cb	614
CbY1	Cb	124
CbY1	Cb	357
CbY1	Cb	377
CbY1	Cb	294
CbY1	Cb	392
CbY1	Cb	361
CbY1	Cb	523
CbY1	Cb	191
CbY1	Cb	547
CbY1	Cb	758
CbY1	Cb	294
CbY1	Cb	347
CbY1	Cb	530
CbY1	Cb	721
CbY1	Cb	2196
CbY1	Cb	407
CbY1	Cb	1088
CbY1	Cb	374
CbY1	Cb	989
CbY1	Cb	480
CbY1	Cb	441
CbY1	Cb	1666
CbY1	Cb	1243
CbY1	Cb	657
CbY1	Cb	313
CbY1	Cb	3186
CbY1	Cb	190
CbY1	Cb	583
CbY1	Cb	324
CbY1	Cb	229
CbY1	Cb	185
CbY1	Cb	772
CbY1	Cb	330
CbY1	Cb	375
CbY1	Cb	341
CbY1	Cb	562
CbY1	Cb	961
CbY1	Cb	748
CbY1	Cb	1037
CbY1	Cb	356
CbY1	Cb	462
CbY1	Cb	660
CbY1	Cb	425
CbY1	Cb	564
CbY1	Cb	499
CbY1	Cb	3066
CbY1	Cb	180
CbY1	Cb	266
CbY1	Cb	336
CbY1	Cb	526
CbY1	Cb	526
CbY1	Cb	282
CbY1	Cb	790
CbY1	Cb	303
CbY1	Cb	697
CbY1	Cb	271
CbY1	Cb	917
CbY1	Cb	795
CbY1	Cb	780
CbY1	Cb	308
CbY1	Cb	330
CbY1	Cb	2170
CbY1	Cb	429
CbY1	Cb	325
CbY1	Cb	327
CbY1	Cb	1566
CbY1	Cb	653
CbY1	Cb	575
CbY1	Cb	1309
CbY1	Cb	553
CbY1	Cb	393
CbY1	Cb	393
CbY1	Cb	220
CbY1	Cb	352
CbY1	Cb	361
CbY1	Cb	590
CbY1	Cb	479
CbY1	Cb	713
CbY1	Cb	490
CbY1	Cb	232
CbY1	Cb	651
CbY1	Cb	2949
CbY1	Cb	1276
CbY1	Cb	489
CbY1	Cb	861
CbY1	Cb	357
CbY1	Cb	414
CbY1	Cb	203
CbY1	Cb	370
CbY1	Cb	592
CbY1	Cb	608
CbY1	Cb	504
CbY1	Cb	605
CbY1	Cb	630
CbY1	Cb	669
CbY1	Cb	334
CbY1	Cb	345
CbY1	Cb	351
CbY1	Cb	393
CbY1	Cb	398
CbY1	Cb	312
CbY1	Cb	835
CbY1	Cb	379
CbY1	Cb	382
CbY1	Cb	359
CbY1	Cb	1179
CbY1	Cb	284
CbY1	Cb	606
CbY1	Cb	278
CbY1	Cb	781
CbY1	Cb	466
CbY1	Cb	385
CbY1	Cb	1587
CbY1	Cb	231
CbY1	Cb	369
CbY1	Cb	321
CbY1	Cb	555
CbY1	Cb	373
CbY1	Cb	625
CbY1	Cb	277
CbY1	Cb	1762
CbY1	Cb	378
CbY1	Cb	357
CbY1	Cb	219
CbY1	Cb	1650
CbY1	Cb	395
CbY1	Cb	795
CbY1	Cb	626
CbY1	Cb	440
CbY1	Cb	368
CbY1	Cb	369
CbY1	Cb	2841
CbY1	Cb	959
CbY1	Cb	578
CbY1	Cb	804
CbY1	Cb	1085
CbY1	Cb	354
CbY1	Cb	215
CbY1	Cb	336
CbY1	Cb	747
CbY1	Cb	395
CbY1	Cb	227
CbY1	Cb	291
CbY1	Cb	214
CbY1	Cb	410
CbY1	Cb	301
CbY1	Cb	381
CbY1	Cb	356
CbY1	Cb	372
CbY1	Cb	387
CbY1	Cb	372
CbY1	Cb	355
CbY1	Cb	423
CbY1	Cb	213
CbY1	Cb	388
CbY1	Cb	363
CbY1	Cb	324
CbY1	Cb	173
CbY1	Cb	2460
CbY1	Cb	551
CbY1	Cb	628
CbY1	Cb	370
CbY1	Cb	497
CbY1	Cb	176
CbY1	Cb	694
CbY1	Cb	880
CbY1	Cb	388
CbY1	Cb	1288
CbY1	Cb	347
CbY1	Cb	214
CbY1	Cb	702
CbY1	Cb	653
CbY1	Cb	361
CbY1	Cb	365
CbY1	Cb	321
CbY1	Cb	346
CbY1	Cb	256
CbY1	Cb	285
CbY1	Cb	217
CbY1	Cb	315
CbY1	Cb	589
CbY1	Cb	337
CbY1	Cb	267
CbY1	Cb	280
CbY1	Cb	660
CbY1	Cb	665
CbY1	Cb	292
CbY1	Cb	379
CbY1	Cb	442
CbY1	Cb	195
CbY1	Cb	330
CbY1	Cb	726
CbY1	Cb	596
CbY1	Cb	332
CbY1	Cb	194
CbY1	Cb	344
CbY1	Cb	277
CbY1	Cb	279
CbY1	Cb	468
CbY1	Cb	673
CbY1	Cb	442
CbY1	Cb	465
CbY1	Cb	377
CbY1	Cb	180
CbY1	Cb	261
CbY1	Cb	292
CbY1	Cb	711
CbY1	Cb	231
CbY1	Cb	219
CbY1	Cb	221
CbY1	Cb	1031
CbY1	Cb	224
CbY1	Cb	319
CbY1	Cb	437
CbY1	Cb	456
CbY1	Cb	276
CbY1	Cb	359
CbY1	Cb	300
CbY1	Cb	215
CbY1	Cb	327
CbY1	Cb	303
CbY1	Cb	751
CbY1	Cb	266
CbY1	Cb	412
CbY1	Cb	360
CbY1	Cb	755
CbY1	Cb	203
CbY1	Cb	648
CbY1	Cb	2336
CbY1	Cb	933
CbY1	Cb	379
CbY1	Cb	270
CbY1	Cb	572
CbY1	Cb	221
CbY1	Cb	349
CbY1	Cb	297
CbY1	Cb	247
CbY1	Cb	274
CbY1	Cb	362
CbY1	Cb	519
CbY1	Cb	406
CbY1	Cb	1265
CbY1	Cb	223
CbY1	Cb	519
CbY1	Cb	380
CbY1	Cb	359
CbY1	Cb	378
CbY1	Cb	210
CbY1	Cb	637
CbY1	Cb	642
CbY1	Cb	363
CbY1	Cb	301
CbY1	Cb	377
CbY1	Cb	674
CbY1	Cb	280
CbY1	Cb	420
CbY1	Cb	746
CbY1	Cb	146
CbY1	Cb	257
CbY1	Cb	335
CbY1	Cb	477
CbY1	Cb	528
CbY1	Cb	402
CbY1	Cb	715
CbY1	Cb	543
CbY1	Cb	655
CbY1	Cb	714
CbY1	Cb	370
CbY1	Cb	948
CbY1	Cb	706
CbY1	Cb	347
CbY1	Cb	1089
CbY1	Cb	331
CbY1	Cb	441
CbY1	Cb	963
CbY1	Cb	288
CbY1	Cb	544
CbY1	Cb	252
CbY1	Cb	364
CbY1	Cb	417
CbY1	Cb	361
CbY1	Cb	358
CbY1	Cb	2446
CbY1	Cb	416
CbY1	Cb	184
CbY1	Cb	2728
CbY1	Cb	371
CbY1	Cb	270
CbY1	Cb	937
CbY1	Cb	342
CbY1	Cb	455
CbY1	Cb	193
CbY1	Cb	543
CbY1	Cb	724
CbY1	Cb	887
CbY1	Cb	374
CbY1	Cb	445
CbY1	Cb	260
CbY1	Cb	320
CbY1	Cb	253
CbY1	Cb	232
CbY1	Cb	975
CbY1	Cb	768
CbY1	Cb	2700
CbY1	Cb	719
CbY1	Cb	1101
CbY1	Cb	114
CbY1	Cb	368
CbY1	Cb	377
CbY1	Cb	186
CbY1	Cb	675
CbY1	Cb	3046
CbY1	Cb	261
CbY1	Cb	364
CbY1	Cb	347
CbY1	Cb	223
CbY1	Cb	296
CbY1	Cb	406
CbY1	Cb	298
CbY1	Cb	447
CbY1	Cb	806
CbY1	Cb	208
CbY1	Cb	347
CbY1	Cb	3695
CbY1	Cb	332
CbY1	Cb	779
CbY1	Cb	179
CbY1	Cb	917
CbY1	Cb	362
CbY1	Cb	212
CbY1	Cb	189
CbY1	Cb	1331
CbY1	Cb	193
CbY1	Cb	348
CbY1	Cb	434
CbY1	Cb	335
CbY1	Cb	729
CbY1	Cb	397
CbY1	Cb	886
CbY1	Cb	139
CbY1	Cb	948
CbY1	Cb	620
CbY1	Cb	338
CbY1	Cb	401
CbY1	Cb	249
CbY1	Cb	692
CbY1	Cb	311
CbY1	Cb	414
CbY1	Cb	402
CbY1	Cb	622
CbY1	Cb	290
CbY1	Cb	1208
CbY1	Cb	724
CbY1	Cb	886
CbY1	Cb	542
CbY1	Cb	193
CbY1	Cb	371
CbY1	Cb	122
CbY1	Cb	572
CbY1	Cb	335
CbY1	Cb	409
CbY1	Cb	1068
CbY1	Cb	175
CbY1	Cb	796
CbY1	Cb	335
CbY1	Cb	389
CbY1	Cb	599
CbY1	Cb	329
CbY1	Cb	1112
CbY1	Cb	788
CbY1	Cb	593
CbY1	Cb	363
CbY1	Cb	140
CbY1	Cb	463
CbY1	Cb	165
CbY1	Cb	1790
CbY1	Cb	380
CbY1	Cb	444
CbY1	Cb	1197
CbY1	Cb	290
CbY1	Cb	1052
CbY1	Cb	954
CbY1	Cb	1429
CbY1	Cb	339
CbY1	Cb	1415
CbY1	Cb	379
CbY1	Cb	367
CbY1	Cb	293
CbY1	Cb	389
CbY1	Cb	364
CbY1	Cb	343
CbY1	Cb	590
CbY1	Cb	365
CbY1	Cb	2778
CbY1	Cb	244
CbY1	Cb	1034
CbY1	Cb	963
CbY1	Cb	738
CbY1	Cb	850
CbY1	Cb	195
CbY1	Cb	246
CbY1	Cb	250
CbY1	Cb	297
CbY1	Cb	135
CbY1	Cb	380
CbY1	Cb	354
CbY1	Cb	378
CbY1	Cb	329
CbY1	Cb	2508
CbY1	Cb	261
CbY1	Cb	107
CbY1	Cb	332
CbY1	Cb	120
CbY1	Cb	337
CbY1	Cb	293
CbY1	Cb	136
CbY1	Cb	563
CbY1	Cb	185
CbY1	Cb	402
CbY1	Cb	447
CbY1	Cb	566
CbY1	Cb	362
CbY1	Cb	703
CbY1	Cb	667
CbY1	Cb	397
CbY1	Cb	620
CbY1	Cb	350
CbY1	Cb	1300
CbY1	Cb	1401
CbY1	Cb	238
CbY1	Cb	375
CbY1	Cb	585
CbY1	Cb	193
CbY1	Cb	568
CbY1	Cb	807
CbY1	Cb	765
CbY1	Cb	443
CbY1	Cb	363
CbY1	Cb	1087
CbY1	Cb	522
CbY1	Cb	702
CbY1	Cb	350
CbY1	Cb	3932
CbY1	Cb	326
CbY1	Cb	445
CbY1	Cb	323
CbY1	Cb	188
CbY1	Cb	358
CbY1	Cb	577
CbY1	Cb	427
CbY1	Cb	340
CbY1	Cb	293
CbY1	Cb	180
CbY1	Cb	714
CbY1	Cb	713
CbY1	Cb	413
CbY1	Cb	931
CbY1	Cb	1311
CbY1	Cb	231
CbY1	Cb	2361
CbY1	Cb	372
CbY1	Cb	361
CbY1	Cb	399
CbY1	Cb	380
CbY1	Cb	474
CbY1	Cb	280
CbY1	Cb	316
CbY1	Cb	200
CbY1	Cb	1735
CbY1	Cb	195
CbY1	Cb	299
CbY1	Cb	419
CbY1	Cb	558
CbY1	Cb	468
CbY1	Cb	540
CbY1	Cb	462
CbY1	Cb	224
CbY1	Cb	2160
CbY1	Cb	1878
CbY1	Cb	982
CbY1	Cb	468
CbY1	Cb	361
CbY1	Cb	407
CbY1	Cb	263
CbY1	Cb	373
CbY1	Cb	396
CbY1	Cb	305
CbY1	Cb	259
CbY1	Cb	194
CbY1	Cb	197
CbY1	Cb	199
CbY1	Cb	751
CbY1	Cb	1874
CbY1	Cb	764
CbY1	Cb	470
CbY1	Cb	603
CbY1	Cb	347
CbY1	Cb	921
CbY1	Cb	350
CbY1	Cb	1066
CbY1	Cb	1726
CbY1	Cb	258
CbY1	Cb	242
CbY1	Cb	173
CbY1	Cb	617
CbY1	Cb	341
CbY1	Cb	406
CbY1	Cb	375
CbY1	Cb	366
CbY1	Cb	459
CbY1	Cb	384
CbY1	Cb	430
CbY1	Cb	738
CbY1	Cb	352
CbY1	Cb	359
CbY1	Cb	750
CbY1	Cb	1618
CbY1	Cb	595
CbY1	Cb	578
CbY1	Cb	361
CbY1	Cb	400
CbY1	Cb	269
CbY1	Cb	305
CbY1	Cb	136
CbY1	Cb	280
CbY1	Cb	316
CbY1	Cb	411
CbY1	Cb	577
CbY1	Cb	3349
CbY1	Cb	190
CbY1	Cb	427
CbY1	Cb	359
CbY1	Cb	514
CbY1	Cb	449
CbY1	Cb	180
CbY1	Cb	396
CbY1	Cb	260
CbY1	Cb	392
CbY1	Cb	376
CbY1	Cb	766
CbY1	Cb	765
CbY1	Cb	438
CbY1	Cb	360
CbY1	Cb	1196
CbY1	Cb	2676
CbY1	Cb	383
CbY1	Cb	438
CbY1	Cb	246
CbY1	Cb	384
CbY1	Cb	614
CbY1	Cb	2710
CbY1	Cb	392
CbY1	Cb	750
CbY1	Cb	2790
CbY1	Cb	204
CbY1	Cb	884
CbY1	Cb	381
CbY1	Cb	470
CbY1	Cb	368
CbY1	Cb	563
CbY1	Cb	1743
CbY1	Cb	1242
CbY1	Cb	748
CbY1	Cb	839
CbY1	Cb	825
CbY1	Cb	824
CbY1	Cb	637
CbY1	Cb	356
CbY1	Cb	3149
CbY1	Cb	256
CbY1	Cb	289
CbY1	Cb	350
CbY1	Cb	217
CbY1	Cb	1513
CbY1	Cb	637
CbY1	Cb	580
CbY1	Cb	358
CbY1	Cb	245
CbY1	Cb	563
CbY1	Cb	285
CbY1	Cb	215
CbY1	Cb	732
CbY1	Cb	731
CbY1	Cb	209
CbY1	Cb	699
CbY1	Cb	1061
CbY1	Cb	221
CbY1	Cb	667
CbY1	Cb	1100
CbY1	Cb	510
CbY1	Cb	1042
CbY1	Cb	736
CbY1	Cb	376
CbY1	Cb	99
CbY1	Cb	1578
CbY1	Cb	351
CbY1	Cb	348
CbY1	Cb	531
CbY1	Cb	967
CbY1	Cb	349
CbY1	Cb	347
CbY1	Cb	247
CbY1	Cb	397
CbY1	Cb	557
CbY1	Cb	403
CbY1	Cb	195
CbY1	Cb	115
CbY1	Cb	767
CbY1	Cb	238
CbY1	Cb	323
CbY1	Cb	95
CbY1	Cb	218
CbY1	Cb	922
CbY1	Cb	258
CbY1	Cb	374
CbY1	Cb	2054
CbY1	Cb	693
CbY1	Cb	266
CbY1	Cb	698
CbY1	Cb	404
CbY1	Cb	271
CbY1	Cb	372
CbY1	Cb	1667
CbY1	Cb	335
CbY1	Cb	574
CbY1	Cb	363
CbY1	Cb	423
CbY1	Cb	801
CbY1	Cb	341
CbY1	Cb	324
CbY1	Cb	971
CbY1	Cb	2299
CbY1	Cb	383
CbY1	Cb	366
CbY1	Cb	216
CbY1	Cb	148
CbY1	Cb	368
CbY1	Cb	371
CbY1	Cb	425
CbY1	Cb	724
CbY1	Cb	378
CbY1	Cb	1113
CbY1	Cb	679
CbY1	Cb	373
CbY1	Cb	620
CbY1	Cb	720
CbY1	Cb	1525
CbY1	Cb	1244
CbY1	Cb	572
CbY1	Cb	484
CbY1	Cb	781
CbY1	Cb	120
CbY1	Cb	1030
CbY1	Cb	380
CbY1	Cb	1730
CbY1	Cb	460
CbY1	Cb	679
CbY1	Cb	111
CbY1	Cb	572
CbY1	Cb	216
CbY1	Cb	690
CbY1	Cb	774
CbY1	Cb	1389
CbY1	Cb	994
CbY1	Cb	1623
CbY1	Cb	344
CbY1	Cb	388
CbY1	Cb	258
CbY1	Cb	612
CbY1	Cb	565
CbY1	Cb	695
CbY1	Cb	379
CbY1	Cb	259
CbY1	Cb	424
CbY1	Cb	401
CbY1	Cb	284
CbY1	Cb	471
CbY1	Cb	4781
CbY1	Cb	851
CbY1	Cb	270
CbY1	Cb	177
CbY1	Cb	215
CbY1	Cb	546
CbY1	Cb	333
CbY1	Cb	864
CbY1	Cb	1148
CbY1	Cb	337
CbY1	Cb	400
CbY1	Cb	389
CbY1	Cb	402
CbY1	Cb	474
CbY1	Cb	384
CbY1	Cb	559
CbY1	Cb	522
CbY1	Cb	1029
CbY1	Cb	258
CbY1	Cb	1088
CbY1	Cb	364
CbY1	Cb	804
CbY1	Cb	240
CbY1	Cb	3522
CbY1	Cb	337
CbY1	Cb	174
CbY1	Cb	345
CbY1	Cb	336
CbY1	Cb	427
CbY1	Cb	374
CbY1	Cb	348
CbY1	Cb	1119
CbY1	Cb	382
CbY1	Cb	368
CbY1	Cb	167
CbY1	Cb	1683
CbY1	Cb	1077
CbY1	Cb	416
CbY1	Cb	434
CbY1	Cb	647
CbY1	Cb	692
CbY1	Cb	452
CbY1	Cb	345
CbY1	Cb	203
CbY1	Cb	411
CbY1	Cb	391
CbY1	Cb	532
CbY1	Cb	562
CbY1	Cb	478
CbY1	Cb	349
CbY1	Cb	381
CbY1	Cb	1128
CbY1	Cb	343
CbY1	Cb	381
CbY1	Cb	229
CbY1	Cb	419
CbY1	Cb	351
CbY1	Cb	393
CbY1	Cb	842
CbY1	Cb	412
CbY1	Cb	860
CbY1	Cb	407
CbY1	Cb	1376
CbY1	Cb	540
CbY1	Cb	232
CbY1	Cb	1952
CbY1	Cb	873
CbY1	Cb	647
CbY1	Cb	2037
CbY1	Cb	432
CbY1	Cb	406
CbY1	Cb	519
CbY1	Cb	379
CbY1	Cb	156
CbY1	Cb	357
CbY1	Cb	315
CbY1	Cb	216
CbY1	Cb	236
CbY1	Cb	827
CbY1	Cb	395
CbY1	Cb	478
CbY1	Cb	356
CbY1	Cb	190
CbY1	Cb	396
CbY1	Cb	936
CbY1	Cb	633
CbY1	Cb	216
CbY1	Cb	2901
CbY1	Cb	127
CbY1	Cb	343
CbY1	Cb	360
CbY1	Cb	315
CbY1	Cb	326
CbY1	Cb	496
CbY1	Cb	372
CbY1	Cb	293
CbY1	Cb	379
CbY1	Cb	426
CbY1	Cb	227
CbY1	Cb	586
CbY1	Cb	384
CbY1	Cb	363
CbY1	Cb	339
CbY1	Cb	1492
CbY1	Cb	348
CbY1	Cb	172
CbY1	Cb	513
CbY1	Cb	1095
CbY1	Cb	1091
CbY1	Cb	386
CbY1	Cb	396
CbY1	Cb	714
CbY1	Cb	332
CbY1	Cb	2012
CbY1	Cb	244
CbY1	Cb	243
CbY1	Cb	583
CbY1	Cb	420
CbY1	Cb	899
CbY1	Cb	349
CbY1	Cb	278
CbY1	Cb	237
CbY1	Cb	1417
CbY1	Cb	1301
CbY1	Cb	268
CbY1	Cb	410
CbY1	Cb	1090
CbY1	Cb	326
CbY1	Cb	719
CbY1	Cb	358
CbY1	Cb	849
CbY1	Cb	1677
CbY1	Cb	1699
CbY1	Cb	350
CbY1	Cb	271
CbY1	Cb	469
CbY1	Cb	2828
CbY1	Cb	706
CbY1	Cb	264
CbY1	Cb	1435
CbY1	Cb	361
CbY1	Cb	1331
CbY1	Cb	286
CbY1	Cb	423
CbY1	Cb	585
